"site_id","datetime","reference_datetime","family","variable","model_id","duration","project_id","depth_m","parameter","prediction"
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"22",6.12839753065037
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"23",7.84250478298495
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"24",8.3547485475365
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"25",8.79946517713703
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"26",5.54955008992787
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"27",5.85857225321194
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"28",6.84738460849962
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"29",6.15558667215932
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"30",6.02713134137723
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"31",5.56591321798897
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"32",6.99825440894897
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"33",6.72947578403003
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"34",6.30810334647389
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"35",5.62339883874854
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"36",6.36923153244051
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"37",6.48766808864884
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"38",3.81297665629618
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"39",5.97825054255686
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"40",6.35085187266193
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"41",5.62421688533367
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"42",4.9448509706315
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"43",6.45855603443498
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"44",7.25177279596591
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"45",5.95242318040048
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"46",6.38171954076771
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"47",5.43699300075321
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"48",6.16729648821926
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"49",5.42182311350979
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"50",7.52489901304132
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"51",7.25177279596591
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"52",7.35157880398534
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"53",6.21950975511921
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"54",5.91717479075806
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"55",5.69562899261888
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"56",7.20136508515084
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"57",6.08561383153366
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"58",6.15269142124789
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"59",4.58202555927141
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"60",5.87583043538164
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"61",6.48012166595251
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"62",5.92963010413169
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"63",6.63725572801626
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"64",5.07117239559948
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"65",5.20092423457681
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"66",4.75326460851688
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"67",5.35034043756639
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"68",7.20136508515084
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"69",9.05142461354427
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"70",4.30658254473517
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"71",7.25647330170487
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"72",5.74091945383086
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"73",5.44570925132047
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"74",7.05783816741543
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"75",6.5779046552996
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"76",5.22940322567384
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"77",6.19885221430344
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"78",7.06835539140994
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"79",5.5102350066825
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"80",7.39773800138867
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"81",4.67508490769905
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"82",7.72122416299849
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"83",6.43563616981579
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"84",6.33733992108614
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"85",6.4928600975989
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"86",7.20847202141234
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"87",5.51399574820887
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"88",6.24918615410983
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"89",6.05146379285095
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"90",6.28660957957421
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"91",5.47277111636618
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"92",5.23449739855235
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"93",6.52985623623391
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"94",4.21367167460878
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"95",5.75089471174426
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"96",7.07112582835542
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"97",6.2752706751953
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"98",5.11520049793885
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"99",5.36033443235325
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"100",6.30032729371748
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"101",6.5883901011532
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"102",4.15275529194197
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"103",6.21991088897596
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"104",6.30095347222132
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"105",6.36828646318747
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"106",8.12415104360787
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"107",5.16811517711916
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"108",4.424811106173
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"109",6.86547618820343
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"110",9.15194488044754
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"111",5.16942636961404
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"112",7.07112582835542
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"113",5.72370086303833
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"114",4.91594980639803
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"115",6.52392381221043
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"116",6.83271799787964
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"117",4.6358134653535
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"118",6.3462116594278
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"119",6.76308463087095
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"120",5.736244937626
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"121",5.9395334415638
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"122",6.65047239839189
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"123",5.95075582076492
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"124",6.48305954116754
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"125",7.62548939616089
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"126",6.25813320722633
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"127",4.10083371236857
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"128",5.62104217605138
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"129",6.43634529221371
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"130",6.04641715495675
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"131",3.90047708925951
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"132",7.46758990291844
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"133",6.62534075781522
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"134",6.32197393696285
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"135",5.5102350066825
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"136",6.04763361062036
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"137",5.45583585732326
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"138",5.75742506232488
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"139",6.16729648821926
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"140",6.23855434799502
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"141",5.32772524117785
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"142",6.45855603443498
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"143",5.67912195449089
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"144",6.0518289300781
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"145",5.96127442071031
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"146",5.1589964736665
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"147",6.00425785126736
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"148",6.25799874545285
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"149",6.98536815066681
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"150",5.7196797834836
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"151",5.62104217605138
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"152",6.28092884482141
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"153",6.04017972802155
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"154",5.86066511982291
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"155",5.77439000899618
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"156",7.05533030433658
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"157",5.09622260739541
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"158",6.79906740625441
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"159",6.33093088964268
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"160",5.60729257094454
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"161",7.14116205349371
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"162",5.45032934757216
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"163",6.36208110470032
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"164",5.76288853706538
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"165",8.86719852711571
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"166",5.79265486248611
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"167",5.84797244807737
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"168",7.50433305637117
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"169",5.52726601195738
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"170",8.57021018159256
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"171",6.0805193000413
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"172",7.70193338971245
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"173",6.16493122123236
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"174",5.15879560738479
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"175",7.50433305637117
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"176",5.71296977091094
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"177",5.29266611777235
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"178",5.36033443235325
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"179",6.62775234241325
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"180",6.05645330196602
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"181",7.14624676264816
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"182",6.09088816285134
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"183",7.32792580684458
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"184",5.15813130119696
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"185",6.51438604054565
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"186",6.60652143328362
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"187",5.53564534240397
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"188",5.71374540575669
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"189",6.63297718770253
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"190",6.66125973723014
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"191",6.89272541207834
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"192",5.9262947057121
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"193",6.05378304824381
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"194",4.32921213827942
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"195",4.67409320539915
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"196",6.64917299388203
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"197",6.21950975511921
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"198",5.40419116664607
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"199",6.53260073577244
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"200",7.90545402226366
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"201",5.42232085801164
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"202",4.77015281181807
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"203",5.07880074028828
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"204",5.53514382299876
