"site_id","datetime","reference_datetime","family","variable","model_id","duration","project_id","depth_m","parameter","prediction"
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"160",6.34874461823686
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"161",6.16475274310551
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"162",6.64293008189224
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"163",6.63470974006146
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"164",7.28602302909354
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"165",6.0065184226919
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"166",6.37344306351588
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"167",6.37897483179244
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"168",5.18979581947188
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"169",5.37720139583162
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"170",5.05054404055466
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"171",6.68890786922105
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"172",6.49337717975844
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"173",7.38721130675556
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"174",5.38486616531349
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"175",8.13580097546325
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"176",5.40681662802309
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"177",5.90979549014865
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"178",6.66156088789195
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"179",5.54913581924096
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"180",6.36816426037609
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"181",6.65407450943077
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"182",8.56522174404035
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"183",5.3805281356326
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"184",9.47868707689868
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"185",5.95979925368931
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"186",6.01631654348695
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"187",6.41836635043486
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"188",6.17458354739207
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"189",6.45812923231957
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"190",6.57274241653915
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"191",5.93512231704674
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"192",6.66589291203567
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"193",3.86789828046105
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"194",5.68770021027345
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"195",5.00808669944874
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"196",6.5849446788589
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"197",6.53661304630306
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"198",4.91188403683692
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"199",6.66346461189151
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"200",6.42590396038798
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"201",4.89452151251637
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"202",6.05381711597987
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"203",6.78039376105738
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"204",5.11422423506931
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"205",6.75230918370775
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"206",8.35605533308316
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"207",4.56461104573437
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"208",6.65085357226635
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"209",5.75485766150387
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableETS","P1D","vera4cast",1.5,"210",5.92536592827096
