"site_id","datetime","reference_datetime","family","variable","model_id","depth_m","parameter","prediction"
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"21",15.6967139733648
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"22",14.6631799651797
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"23",15.256196910491
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"24",17.4677602351018
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"25",15.0045641665202
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"26",10.6566967684783
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"27",16.2211996801369
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"28",14.9693657684679
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"29",16.3136939313577
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"30",16.7283954999781
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"31",22.0859863464667
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"32",17.1264276622476
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"33",17.6962571437152
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"34",14.5308617003927
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"35",16.3531183000258
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"36",12.8174472379576
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"37",15.7407021120194
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"38",17.7768029219874
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"39",14.3185156358521
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"40",12.3056082093408
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"41",14.9688463418902
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"42",15.5757956991729
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"43",13.3624810957315
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"44",16.1447089777986
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"45",15.1995861890559
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"46",18.2615025249092
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"47",9.88585546637157
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"48",15.8334804360274
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"49",11.6977226691937
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"50",10.2912131818651
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"51",14.4609205101367
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"52",14.9685817590135
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"53",17.0954897845862
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"54",18.3771060372696
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"55",15.9808283227646
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"56",14.9688463418902
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"57",12.2384469699001
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"58",16.3531183000258
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"59",15.256196910491
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"60",16.075209792614
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"61",11.6551107958579
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"62",17.0688814734408
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"63",14.9475643851852
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"64",13.4219753523488
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"65",16.8853415089645
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"66",12.862908380973
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"67",16.4485808989237
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"68",14.5917561436298
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"69",16.6844762921089
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"70",14.6400508775002
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"71",15.3930753403818
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"72",16.2872270894054
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"73",10.9761800290752
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"74",14.9735240465584
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"75",13.2381758215458
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"76",11.8965188720979
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"77",19.2605327589694
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"78",12.3056082093408
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"79",15.2784370755522
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"80",19.9020049350656
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"81",11.2228060896713
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"82",16.8137705686725
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"83",15.5226883865009
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"84",14.9531427448164
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"85",15.407452949116
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"86",13.2599479668475
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"87",15.5871377415552
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"88",11.9590550994394
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"89",13.5964507869085
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"90",16.9670158149449
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"91",17.3398696053332
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"92",13.5751879334017
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"93",12.4490609134565
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"94",14.3029491908637
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"95",19.6517877688479
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"96",12.8589702791715
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"97",11.9139812899014
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"98",16.3701441871144
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"99",16.5183577476983
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"100",17.384392460609
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"101",14.9783700285644
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"102",13.957460041348
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"103",15.1971227645208
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"104",17.3686083717668
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"105",14.7806761334988
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"106",14.5991630035564
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"107",14.832344948038
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"108",14.5804499767016
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"109",14.7152860100809
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"110",15.9808283227646
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"111",14.3029491908637
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"112",13.2823268198225
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"113",13.0477758968012
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"114",17.2899517493376
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"115",14.0371347158995
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"116",11.9139812899014
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"117",13.5603131203205
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"118",16.0169416663299
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"119",15.8900056905575
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"120",12.9300651156348
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"121",20.4708224993773
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"122",17.2849351846992
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"123",15.2635183934782
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"124",14.6984348704161
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"125",14.1470089978994
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"126",17.4254392904234
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"127",15.9719212080341
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"128",16.8104481110358
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"129",14.6344501882603
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"130",15.0465919061828
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"131",19.4675200824854
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"132",14.6935860667421
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"133",14.9753077201593
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"134",11.2182632403199
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"135",14.9734735920347
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"136",12.1611887926686
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"137",11.6598886214355
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"138",17.8090642566529
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"139",14.9688463418902
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"140",15.6786089147873
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"141",17.6290385672162
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"142",11.812086934316
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"143",17.5658486095504
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"144",15.1426161390527
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"145",15.989901766269
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"146",9.2990955303669
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"147",19.2702475660758
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"148",15.3645425426335
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"149",14.9760775478892
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"150",16.1487804077564
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"151",18.3312241088734
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"152",14.0371347158995
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"153",16.1344126954021
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"154",9.88585546637157
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"155",13.9735416412049
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"156",17.4899376456959
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"157",13.3554502637339
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"158",16.6075609854309
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"159",14.6802767577813
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"160",19.1613229339997
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"161",14.9776049028718
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"162",13.5356647884883
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"163",17.5768743951101
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"164",14.9683138480859
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"165",17.0090624426533
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"166",14.1137445773543
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"167",19.4675200824854
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"168",14.0625940384431
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"169",18.9196020297713
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"170",14.8654759154521
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"171",12.7947337362644
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"172",12.5076361671473
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"173",14.171892969212
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"174",11.8737345422392
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"175",12.954073331298
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"176",13.3984433992146
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"177",16.1891201095009
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"178",14.9741379931528
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"179",15.4508155923137
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"180",15.2778703487544
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"181",11.8231125815056
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"182",16.8390341067037
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"183",15.4751515937432
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"184",11.9587498193467
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"185",17.9061681151253
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"186",14.2556522811923
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"187",13.7616984727794
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"188",16.1788299322267
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"189",18.3771060372696
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"190",14.677105418443
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"191",20.0789595256511
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"192",14.9785687476103
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"193",14.6984348704161
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"194",14.2948099444849
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"195",16.1991371236351
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"196",16.6007641677576
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"197",14.9724542892951
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"198",14.7799408580451
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"199",15.344190081819
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"200",12.5330109103672
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"201",14.0663556888195
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"202",19.2702475660758
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"203",14.3920392491039
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"204",14.9782536750057
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"205",15.7586756731451
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"206",17.9654966710879
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"207",17.85230707329
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"208",12.4211076430871
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"209",15.6715940713184
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"210",15.5563376263504
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"211",14.6034139613277
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"212",15.5487233330303
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"213",14.3710691873226
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"214",15.492850339578
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"215",17.490867976983
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"216",15.8151797439119
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"217",14.972179693148
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"218",13.0477758968012
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"219",14.9795121736726
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"220",12.8280312394212
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"221",17.384392460609
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"222",14.291671671331
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"223",18.1449925061355
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"224",15.0666689392906
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"225",15.8750824218224
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"226",18.9338530045084
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"227",15.7917396486507
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"228",11.5515213806009
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"229",15.0744378852013
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"230",14.9760775478892
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"231",14.9715537016278
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"232",18.6908436942048
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"233",13.7442501995048
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"234",11.6806444690007
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"235",17.4854171505748
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"236",14.9456688932629
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"237",15.4666415241261
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"238",7.81709885195433
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"239",15.7133503462081
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"240",12.4972403156814
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"241",16.2723659983297
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"242",12.9798368927318
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"243",17.3686083717668
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"244",12.4398519498552
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"245",13.7442501995048
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"246",12.7569166593987
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"247",12.3357744146413
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"248",14.9758653086436
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"249",15.6672249890409
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"250",18.0063018551274
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"251",13.5964507869085
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"252",15.1200319562315
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"253",14.0918353762329
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"254",15.3579694296337
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"255",15.1480337743786
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"256",15.36669988607
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"257",13.7292590611937
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"258",13.9186479285865
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"259",12.4119975520342
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"260",15.6982721133933
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"261",14.9701214403259
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"262",15.7474452850458
"bvre",2023-09-27,2023-09-27,"ensemble","Chla_ugL","fableETS",1.5,"263",12.7227377381615
