"site_id","datetime","reference_datetime","family","variable","model_id","duration","project_id","depth_m","parameter","prediction"
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"61",8.54927398005686
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"62",6.99457096548223
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"63",8.37986664002785
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"64",7.15871579699225
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"65",8.04375871455316
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"66",7.1888215882912
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"67",8.87253065237421
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"68",7.30139499913139
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"69",10.6978342877818
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"70",7.93750218629196
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"71",8.58439310689523
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"72",8.44630943042043
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"73",7.63286913847285
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"74",8.09451280252232
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"75",8.94922144260389
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"76",9.12361471430621
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"77",9.27413720435808
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"78",7.8070122049895
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"79",7.72246438181339
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"80",9.01422061773622
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"81",8.42267208561539
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"82",8.37059886698142
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"83",8.09900263565063
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"84",8.64630927554707
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"85",8.2450412217137
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"86",7.82724871673156
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"87",8.02155926777546
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"88",8.80307695134078
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"89",8.61386922318508
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"90",8.24808080542286
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"91",7.90095392713521
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"92",9.47670647907092
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"93",9.71090231980244
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"94",8.03323305933679
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"95",8.24259553528717
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"96",8.52297741961151
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"97",9.32313727133843
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"98",7.64407384579806
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"99",8.51016655809931
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"100",8.30216677049416
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"101",8.44060777436149
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"102",9.61585049394356
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"103",7.8816225675328
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"104",10.067251615549
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"105",8.28574464716377
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"106",8.37536629928092
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"107",8.04039200953577
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"108",7.48141247875983
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"109",7.91641604250475
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"110",8.04167105314537
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"111",9.67755552363837
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"112",7.92042997153837
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"113",8.93719604015045
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"114",9.04809888953503
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"115",9.03009911452395
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"116",8.1286508742339
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"117",8.78823367081009
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"118",9.6305896468082
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"119",7.20617001840661
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"120",9.19576868617287
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"121",8.59532818745762
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"122",8.71247472437068
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"123",8.61386922318508
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"124",7.46325515358886
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"125",10.4807682358784
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"126",8.8549304161235
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"127",8.06572807184419
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"128",8.72994236699851
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"129",7.84303036512755
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"130",8.26827849325824
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"131",8.65998439150544
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"132",9.1533818266238
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"133",9.85300039183796
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"134",7.66079456819584
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"135",8.45079240395256
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"136",8.23954977926757
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"137",8.13167663850572
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"138",8.58942885582026
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"139",7.50226135411027
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"140",7.81602253852644
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"141",9.56145643397904
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"142",8.59286719256943
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"143",8.09416274702625
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"144",9.75882962257838
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"145",8.87440188491397
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"146",8.93517093817043
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"147",8.4699901136262
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"148",7.3766806796514
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"149",9.01908295962032
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"150",10.1167846507141
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"151",6.89323596960742
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"152",8.4333373920932
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"153",7.66079456819584
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"154",10.0220428941267
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"155",8.8240624057763
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"156",7.53202557873091
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"157",9.84744924715841
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"158",6.65934437600767
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"159",8.03131381468963
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"160",8.08644240732115
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"161",8.93517093817043
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"162",8.26686091451631
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"163",8.0689591952182
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"164",7.63286913847285
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"165",8.58666402783886
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"166",9.04961940696206
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"167",9.13025154241749
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"168",9.07904486767178
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"169",6.84389057313704
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"170",8.02155926777546
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"171",9.53385795433103
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"172",9.19603167963315
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"173",9.02851482107044
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"174",10.1167846507141
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"175",8.1725423454968
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"176",7.81602253852644
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"177",7.30170719309396
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"178",7.7564223108259
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"179",8.45361587817861
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"180",7.65046925995462
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"181",8.5759902012223
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"182",8.57864876472762
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"183",9.79059559323332
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"184",8.07698747444803
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"185",8.56403722673071
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"186",7.42852835004733
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"187",9.87931442617418
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"188",9.94210731456621
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"189",8.48587216104694
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"190",8.24981837359403
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"191",7.32201292972383
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"192",9.8190918494936
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"193",8.46368705957149
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"194",8.78086639394028
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"195",8.48520810828606
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"196",8.00653404280298
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"197",6.90271171162918
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"198",8.19255091705636
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"199",8.41544006716506
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"200",7.92766317370589
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"201",7.3305904983742
